0x0017,EXP-ADH-RC4-MD5,TLS_DH_anon_EXPORT_WITH_RC4_40_MD5,SSLv3,DH(512),None,RC4(40),MD5,export,
0x0003,EXP-RC4-MD5,TLS_RSA_EXPORT_WITH_RC4_40_MD5,SSLv3,RSA(512),RSA,RC4(40),MD5,export,
0x020080,EXP-RC4-MD5,SSL_CK_RC4_128_EXPORT40_WITH_MD5,SSLv2,RSA(512),RSA,RC4(40),MD5,export,
0x0028,EXP-KRB5-RC4-SHA,TLS_KRB5_EXPORT_WITH_RC4_40_SHA,SSLv3,KRB5,KRB5,RC4(40),SHA1,export,
0x002B,EXP-KRB5-RC4-MD5,TLS_KRB5_EXPORT_WITH_RC4_40_MD5,SSLv3,KRB5,KRB5,RC4(40),MD5,export,
0xC010,ECDHE-RSA-NULL-SHA,TLS_ECDHE_RSA_WITH_NULL_SHA,SSLv3,ECDH,RSA,None,SHA1,
0xC006,ECDHE-ECDSA-NULL-SHA,TLS_ECDHE_ECDSA_WITH_NULL_SHA,SSLv3,ECDH,ECDSA,None,SHA1,
0xC015,AECDH-NULL-SHA,TLS_ECDH_anon_WITH_NULL_SHA,SSLv3,ECDH,None,None,SHA1,
0xC00B,ECDH-RSA-NULL-SHA,TLS_ECDH_RSA_WITH_NULL_SHA,SSLv3,ECDH/RSA,ECDH,None,SHA1,
0xC001,ECDH-ECDSA-NULL-SHA,TLS_ECDH_ECDSA_WITH_NULL_SHA,SSLv3,ECDH/ECDSA,ECDH,None,SHA1,
0xC03B,ECDHE-PSK-NULL-SHA384,TLS_ECDHE_PSK_WITH_NULL_SHA384,TLSv1,ECDHEPSK,PSK,None,SHA384,
0xC03A,ECDHE-PSK-NULL-SHA256,TLS_ECDHE_PSK_WITH_NULL_SHA256,TLSv1,ECDHEPSK,PSK,None,SHA256,
0xC039,ECDHE-PSK-NULL-SHA,TLS_ECDHE_PSK_WITH_NULL_SHA,SSLv3,ECDHEPSK,PSK,None,SHA1,
0x00B9,RSA-PSK-NULL-SHA384,TLS_RSA_PSK_WITH_NULL_SHA384,TLSv1,RSAPSK,RSA,None,SHA384,
0x00B8,RSA-PSK-NULL-SHA256,TLS_RSA_PSK_WITH_NULL_SHA256,TLSv1,RSAPSK,RSA,None,SHA256,
0x00B5,DHE-PSK-NULL-SHA384,TLS_DHE_PSK_WITH_NULL_SHA384,TLSv1,DHEPSK,PSK,None,SHA384,
0x00B4,DHE-PSK-NULL-SHA256,TLS_DHE_PSK_WITH_NULL_SHA256,TLSv1,DHEPSK,PSK,None,SHA256,
0x002E,RSA-PSK-NULL-SHA,TLS_RSA_PSK_WITH_NULL_SHA,SSLv3,RSAPSK,RSA,None,SHA1,
0x002D,DHE-PSK-NULL-SHA,TLS_DHE_PSK_WITH_NULL_SHA,SSLv3,DHEPSK,PSK,None,SHA1,
0x00B1,PSK-NULL-SHA384,TLS_PSK_WITH_NULL_SHA384,TLSv1,PSK,PSK,None,SHA384,
0x00B0,PSK-NULL-SHA256,TLS_PSK_WITH_NULL_SHA256,TLSv1,PSK,PSK,None,SHA256,
0x002C,PSK-NULL-SHA,TLS_PSK_WITH_NULL_SHA,SSLv3,PSK,PSK,None,SHA1,
0x003B,NULL-SHA256,TLS_RSA_WITH_NULL_SHA256,TLSv1.2,RSA,RSA,None,SHA256,
0x0002,NULL-SHA,TLS_RSA_WITH_NULL_SHA,SSLv3,RSA,RSA,None,SHA1,
0x0001,NULL-MD5,TLS_RSA_WITH_NULL_MD5,SSLv3,RSA,RSA,None,MD5,
0x0000,NULL,TLS_NULL_WITH_NULL_NULL,SSLv3,None,None,None,Null,
0x0082,GOST94-NULL-GOST94,TLS_GOSTR341094_WITH_NULL_GOSTR3411,TLSv1,GOST,GOST94,None,GOSTR3411,
0x0083,GOST2001-NULL-GOST94,TLS_GOSTR341001_WITH_NULL_GOSTR3411,SSLv3,GOST,GOST01,None,GOST94,
0xFF87,GOST2012256-NULL-STREEBOG256,,,SSLv3,GOST,GOST01,None,STREEBOG256,
0xFF8010,NULL,SSL_CK_NULL,SSLv2,None,None,None,Null
